level_4,level_1,perc,value,diff
Waterway East,Indians,6.8807339449541285,9.0948933171013,-2.214159372147172
Waterway East,Others,1.9054340155257588,3.250336387518421,-1.344902371992662
Victoria,Chinese,86.40776699029125,74.30281284039214,12.104954149899115
Victoria,Indians,9.70873786407767,9.0948933171013,0.6138445469763685
Victoria,Others,2.912621359223301,3.250336387518421,-0.3377150282951198
Victoria,Malays,0.9708737864077669,13.351957454988147,-12.38108366858038
Upper Thomson,Chinese,86.02504943968358,74.30281284039214,11.722236599291449
Upper Thomson,Indians,7.053394858272907,9.0948933171013,-2.0414984588283938
Upper Thomson,Others,3.493737640079104,3.250336387518421,0.243401252560683
Upper Thomson,Malays,3.4278180619644036,13.351957454988147,-9.924139393023744
Upper Paya Lebar,Chinese,86.10038610038609,74.30281284039214,11.797573259993953
Upper Paya Lebar,Indians,8.558558558558559,9.0948933171013,-0.5363347585427416
Upper Paya Lebar,Malays,3.2175032175032174,13.351957454988147,-10.13445423748493
Upper Paya Lebar,Others,2.1235521235521233,3.250336387518421,-1.1267842639662975
Ulu Pandan,Chinese,84.80894687791239,74.30281284039214,10.506134037520255
Ulu Pandan,Others,8.946877912395154,3.250336387518421,5.696541524876733
Ulu Pandan,Indians,5.591798695246971,9.0948933171013,-3.5030946218543297
Ulu Pandan,Malays,0.65237651444548,13.351957454988147,-12.699580940542667
Tyersall,Chinese,74.7159090909091,74.30281284039214,0.41309625051695775
Tyersall,Others,15.625,3.250336387518421,12.37466361248158
Tyersall,Indians,8.238636363636363,9.0948933171013,-0.8562569534649374
Tyersall,Malays,1.4204545454545454,13.351957454988147,-11.931502909533602
Turf Club,Chinese,83.33333333333334,74.30281284039214,9.030520492941207
Turf Club,Indians,13.636363636363635,9.0948933171013,4.541470319262334
Turf Club,Others,3.0303030303030303,3.250336387518421,-0.22003335721539052
Trafalgar,Chinese,76.83035714285714,74.30281284039214,2.527544302465003
Trafalgar,Malays,10.0,13.351957454988147,-3.3519574549881472
Trafalgar,Indians,9.933035714285714,9.0948933171013,0.8381423971844129
Trafalgar,Others,3.2366071428571432,3.250336387518421,-0.013729244661277562
Townsville,Chinese,82.58308792595709,74.30281284039214,8.280275085564952
Townsville,Indians,7.993268826251578,9.0948933171013,-1.1016244908497228
Townsville,Malays,6.983592763988221,13.351957454988147,-6.368364690999926
Townsville,Others,2.440050483803113,3.250336387518421,-0.8102859037153078
Toh Guan,Chinese,75.59055118110236,74.30281284039214,1.28773834071022
Toh Guan,Malays,11.689884918231375,13.351957454988147,-1.6620725367567726
Toh Guan,Indians,9.933373712901272,9.0948933171013,0.8384803957999711
Toh Guan,Others,2.786190187764991,3.250336387518421,-0.46414619975342974
Toa Payoh West,Chinese,84.11985018726593,74.30281284039214,9.81703734687379
Toa Payoh West,Indians,6.741573033707865,9.0948933171013,-2.353320283393436
Toa Payoh West,Malays,4.644194756554307,13.351957454988147,-8.70776269843384
Toa Payoh West,Others,4.49438202247191,3.250336387518421,1.2440456349534896
Toa Payoh Central,Chinese,82.5691056910569,74.30281284039214,8.266292850664769
Toa Payoh Central,Malays,7.739837398373983,13.351957454988147,-5.612120056614164
Toa Payoh Central,Indians,6.471544715447155,9.0948933171013,-2.623348601654146
Toa Payoh Central,Others,3.2195121951219514,3.250336387518421,-0.030824192396469385
Tiong Bahru Station,Chinese,82.66346730653869,74.30281284039214,8.360654466146556
Tiong Bahru Station,Indians,8.158368326334733,9.0948933171013,-0.9365249907665678
Tiong Bahru Station,Malays,5.758848230353929,13.351957454988147,-7.593109224634218
Tiong Bahru Station,Others,3.4193161367726455,3.250336387518421,0.16897974925422465
Tiong Bahru,Chinese,88.52459016393442,74.30281284039214,14.221777323542284
Tiong Bahru,Indians,6.311475409836066,9.0948933171013,-2.7834179072652345
Tiong Bahru,Others,3.278688524590164,3.250336387518421,0.028352137071743222
Tiong Bahru,Malays,1.8852459016393444,13.351957454988147,-11.466711553348803
Telok Blangah Way,Chinese,75.30402245088868,74.30281284039214,1.001209610496545
Telok Blangah Way,Malays,12.628624883068287,13.351957454988147,-0.72333257191986
Telok Blangah Way,Indians,10.009354536950422,9.0948933171013,0.9144612198491213
Telok Blangah Way,Others,2.05799812909261,3.250336387518421,-1.1923382584258109
Telok Blangah Rise,Chinese,80.8972503617945,74.30281284039214,6.594437521402369
Telok Blangah Rise,Indians,11.50506512301013,9.0948933171013,2.4101718059088295
Telok Blangah Rise,Malays,5.499276410998553,13.351957454988147,-7.852681043989595
Telok Blangah Rise,Others,2.098408104196816,3.250336387518421,-1.1519282833216047
Telok Blangah Drive,Chinese,78.375,74.30281284039214,4.072187159607864
Telok Blangah Drive,Indians,10.8125,9.0948933171013,1.7176066828986993
Telok Blangah Drive,Malays,8.4375,13.351957454988147,-4.914457454988147
Telok Blangah Drive,Others,2.375,3.250336387518421,-0.8753363875184208
Teck Whye,Chinese,64.42307692307693,74.30281284039214,-9.879735917315202
Teck Whye,Malays,23.483727810650887,13.351957454988147,10.13177035566274
Teck Whye,Indians,10.170118343195266,9.0948933171013,1.0752250260939658
Teck Whye,Others,1.9230769230769231,3.250336387518421,-1.3272594644414977
Teban Gardens,Chinese,61.86485070717653,74.30281284039214,-12.437962133215606
Teban Gardens,Malays,25.144054478784707,13.351957454988147,11.79209702379656
Teban Gardens,Indians,11.157674174960713,9.0948933171013,2.062780857859412
Teban Gardens,Others,1.8334206390780514,3.250336387518421,-1.4169157484403694
Tanjong Rhu,Chinese,61.273209549071616,74.30281284039214,-13.02960329132052
Tanjong Rhu,Indians,27.23253757736516,9.0948933171013,18.137644260263862
Tanjong Rhu,Others,7.161803713527852,3.250336387518421,3.911467326009431
Tanjong Rhu,Malays,4.332449160035367,13.351957454988147,-9.01950829495278
Tanjong Pagar,Chinese,61.53846153846154,74.30281284039214,-12.764351301930596
Tanjong Pagar,Others,25.0,3.250336387518421,21.74966361248158
Tanjong Pagar,Indians,13.461538461538462,9.0948933171013,4.366645144437161
Tanglin Halt,Chinese,73.97572078907434,74.30281284039214,-0.3270920513177913
Tanglin Halt,Malays,13.429438543247343,13.351957454988147,0.07748108825919608
Tanglin Halt,Indians,9.256449165402124,9.0948933171013,0.16155584830082326
Tanglin Halt,Others,3.338391502276176,3.250336387518421,0.08805511475775507
Tanglin,Chinese,61.53846153846154,74.30281284039214,-12.764351301930596
Tanglin,Others,28.205128205128204,3.250336387518421,24.954791817609784
Tanglin,Indians,10.256410256410255,9.0948933171013,1.1615169393089548
Tampines West,Chinese,68.621175265651,74.30281284039214,-5.681637574741131
Tampines West,Malays,21.49532710280374,13.351957454988147,8.143369647815591
Tampines West,Indians,7.425425681730892,9.0948933171013,-1.6694676353704088
Tampines West,Others,2.4580719498143644,3.250336387518421,-0.7922644377040564
Tampines East,Chinese,64.48841071557513,74.30281284039214,-9.814402124817008
Tampines East,Malays,24.564950537944977,13.351957454988147,11.21299308295683
Tampines East,Indians,7.798396996173008,9.0948933171013,-1.2964963209282923
Tampines East,Others,3.1482417503068816,3.250336387518421,-0.10209463721153922
Taman Jurong,Chinese,70.00541418516514,74.30281284039214,-4.297398655226999
Taman Jurong,Malays,17.108825121819166,13.351957454988147,3.7568676668310186
Taman Jurong,Indians,10.44937736870601,9.0948933171013,1.3544840516047092
Taman Jurong,Others,2.4363833243096917,3.250336387518421,-0.8139530632087291
Tai Seng,Chinese,81.4411964649898,74.30281284039214,7.138383624597665
Tai Seng,Malays,8.565601631543169,13.351957454988147,-4.786355823444978
Tai Seng,Indians,8.089734874235214,9.0948933171013,-1.0051584428660867
Tai Seng,Others,1.9034670292318152,3.250336387518421,-1.3468693582866056
Tagore,Chinese,89.20863309352518,74.30281284039214,14.905820253133044
Tagore,Indians,6.71462829736211,9.0948933171013,-2.3802650197391904
Tagore,Others,3.237410071942446,3.250336387518421,-0.0129263155759749
Tagore,Malays,0.8393285371702638,13.351957454988147,-12.512628917817883
Swiss Club,Chinese,83.78378378378379,74.30281284039214,9.480970943391654
Swiss Club,Others,9.54954954954955,3.250336387518421,6.299213162031129
Swiss Club,Indians,5.405405405405405,9.0948933171013,-3.6894879116958954
Swiss Club,Malays,1.2612612612612613,13.351957454988147,-12.090696193726886
Sunset Way,Chinese,82.98887122416534,74.30281284039214,8.6860583837732
Sunset Way,Others,7.3131955484896665,3.250336387518421,4.062859160971246
Sunset Way,Indians,6.200317965023848,9.0948933171013,-2.894575352077453
Sunset Way,Malays,3.4976152623211445,13.351957454988147,-9.854342192667003
Sungei Road,Chinese,66.52892561983471,74.30281284039214,-7.773887220557427
Sungei Road,Malays,17.355371900826448,13.351957454988147,4.003414445838301
Sungei Road,Indians,14.46280991735537,9.0948933171013,5.36791660025407
Sungei Road,Others,1.6528925619834711,3.250336387518421,-1.5974438255349497
Springleaf,Chinese,91.75257731958763,74.30281284039214,17.449764479195494
Springleaf,Indians,4.896907216494846,9.0948933171013,-4.197986100606455
Springleaf,Others,2.5773195876288657,3.250336387518421,-0.6730167998895551
Springleaf,Malays,0.7731958762886598,13.351957454988147,-12.578761578699487
Somerset,Chinese,69.23076923076923,74.30281284039214,-5.072043609622909
Somerset,Others,23.076923076923077,3.250336387518421,19.826586689404657
Somerset,Indians,7.6923076923076925,9.0948933171013,-1.4025856247936082
Singapore Polytechnic,Chinese,75.0,74.30281284039214,0.6971871596078643
Singapore Polytechnic,Indians,18.75,9.0948933171013,9.6551066828987
Singapore Polytechnic,Others,6.25,3.250336387518421,2.999663612481579
Simei,Chinese,72.46546476235073,74.30281284039214,-1.8373480780414013
Simei,Malays,12.011238585811286,13.351957454988147,-1.340718869176861
Simei,Indians,11.261999531725591,9.0948933171013,2.1671062146242903
Simei,Others,4.261297120112386,3.250336387518421,1.010960732593965
Siglap,Chinese,71.75792507204612,74.30281284039214,-2.5448877683460154
Siglap,Indians,20.461095100864554,9.0948933171013,11.366201783763254
Siglap,Others,6.195965417867435,3.250336387518421,2.9456290303490142
Siglap,Malays,1.585014409221902,13.351957454988147,-11.766943045766245
Shangri-La,Chinese,75.0945434900054,74.30281284039214,0.791730649613271
Shangri-La,Malays,13.019989195029712,13.351957454988147,-0.33196825995843504
Shangri-La,Indians,9.670448406266882,9.0948933171013,0.5755550891655812
Shangri-La,Others,2.215018908698001,3.250336387518421,-1.0353174788204198
Serangoon North,Chinese,79.0045766590389,74.30281284039214,4.701763818646768
Serangoon North,Indians,11.327231121281464,9.0948933171013,2.2323378041801636
Serangoon North,Malays,7.494279176201372,13.351957454988147,-5.857678278786775
Serangoon North,Others,2.1739130434782608,3.250336387518421,-1.07642334404016
Serangoon Garden,Chinese,83.02705461970393,74.30281284039214,8.724241779311797
Serangoon Garden,Indians,8.88208269525268,9.0948933171013,-0.21281062184861987
Serangoon Garden,Malays,5.053598774885145,13.351957454988147,-8.298358680103002
Serangoon Garden,Others,3.037263910158244,3.250336387518421,-0.21307247736017665
Serangoon Central,Chinese,83.49697885196375,74.30281284039214,9.19416601157161
Serangoon Central,Indians,9.818731117824774,9.0948933171013,0.7238378007234729
Serangoon Central,Malays,4.45619335347432,13.351957454988147,-8.895764101513826
Serangoon Central,Others,2.22809667673716,3.250336387518421,-1.0222397107812609
Sentosa,Chinese,54.729729729729726,74.30281284039214,-19.57308311066241
Sentosa,Others,33.78378378378378,3.250336387518421,30.533447396265363
Sentosa,Indians,10.135135135135135,9.0948933171013,1.0402418180338344
Sentosa,Malays,1.3513513513513513,13.351957454988147,-12.000606103636796
Sennett,Chinese,90.30837004405286,74.30281284039214,16.00555720366073
Sennett,Indians,6.167400881057269,9.0948933171013,-2.927492436044032
Sennett,Others,1.9823788546255507,3.250336387518421,-1.26795753289287
Sennett,Malays,1.5418502202643172,13.351957454988147,-11.81010723472383
Senja,Chinese,73.30361565131253,74.30281284039214,-0.9991971890796094
Senja,Malays,16.988608221892026,13.351957454988147,3.6366507669038786
Senja,Indians,7.578008915304606,9.0948933171013,-1.5168844017966947
Senja,Others,2.129767211490837,3.250336387518421,-1.1205691760275838
Sengkang Town Centre,Chinese,78.22270981897971,74.30281284039214,3.9198969785875732
Sengkang Town Centre,Malays,9.526421649296033,13.351957454988147,-3.8255358056921143
Sengkang Town Centre,Indians,9.489851892484914,9.0948933171013,0.39495857538361356
Sengkang Town Centre,Others,2.761016639239349,3.250336387518421,-0.48931974827907165
Sembawang Straits,Chinese,74.70588235294117,74.30281284039214,0.4030695125490382
Sembawang Straits,Indians,14.117647058823529,9.0948933171013,5.022753741722228
Sembawang Straits,Malays,5.88235294117647,13.351957454988147,-7.469604513811677
Sembawang Straits,Others,5.294117647058823,3.250336387518421,2.0437812595404026
Sembawang Springs,Chinese,82.94392523364486,74.30281284039214,8.641112393252726
Sembawang Springs,Indians,10.74766355140187,9.0948933171013,1.6527702343005686
Sembawang Springs,Malays,3.5046728971962615,13.351957454988147,-9.847284557791886
Sembawang Springs,Others,2.803738317757009,3.250336387518421,-0.4465980697614116
Sembawang North,Chinese,71.24767225325884,74.30281284039214,-3.0551405871332946
Sembawang North,Malays,15.046554934823092,13.351957454988147,1.694597479834945
Sembawang North,Indians,9.124767225325884,9.0948933171013,0.0298739082245838
Sembawang North,Others,4.581005586592179,3.250336387518421,1.3306691990737578
Sembawang Hills,Chinese,88.1159420289855,74.30281284039214,13.813129188593365
Sembawang Hills,Indians,7.246376811594203,9.0948933171013,-1.8485165055070976
Sembawang Hills,Others,3.1884057971014492,3.250336387518421,-0.061930590416971576
Sembawang Hills,Malays,1.4492753623188406,13.351957454988147,-11.902682092669307
Sembawang Central,Chinese,73.37907375643225,74.30281284039214,-0.9237390839598874
Sembawang Central,Malays,12.761578044596913,13.351957454988147,-0.5903794103912343
Sembawang Central,Indians,9.228130360205832,9.0948933171013,0.13323704310453088
Sembawang Central,Others,4.631217838765009,3.250336387518421,1.3808814512465881
Seletar Hills,Chinese,88.65979381443299,74.30281284039214,14.356980974040852
Seletar Hills,Indians,6.848306332842416,9.0948933171013,-2.246586984258885
Seletar Hills,Others,3.3873343151693667,3.250336387518421,0.13699792765094587
Seletar Hills,Malays,1.1045655375552283,13.351957454988147,-12.24739191743292
Seletar,Chinese,64.0,74.30281284039214,-10.302812840392136
Seletar,Others,24.0,3.250336387518421,20.74966361248158
Seletar,Indians,12.0,9.0948933171013,2.9051066828986993
Selegie,Chinese,64.28571428571429,74.30281284039214,-10.017098554677844
Selegie,Indians,25.0,9.0948933171013,15.9051066828987
Selegie,Others,10.714285714285714,3.250336387518421,7.463949326767293
Saujana,Chinese,71.60203681942812,74.30281284039214,-2.700776020964014
Saujana,Malays,17.82216999608304,13.351957454988147,4.470212541094893
Saujana,Indians,8.617312965139053,9.0948933171013,-0.47758035196224746
Saujana,Others,1.9584802193497846,3.250336387518421,-1.2918561681686362
Robertson Quay,Chinese,70.12448132780082,74.30281284039214,-4.178331512591313
Robertson Quay,Others,21.991701244813278,3.250336387518421,18.741364857294858
Robertson Quay,Indians,7.468879668049793,9.0948933171013,-1.626013649051508
Robertson Quay,Malays,0.4149377593360996,13.351957454988147,-12.937019695652047
Rivervale,Chinese,75.95655806182123,74.30281284039214,1.6537452214290909
Rivervale,Malays,11.39515455304929,13.351957454988147,-1.9568029019388575
Rivervale,Indians,10.12531328320802,9.0948933171013,1.0304199661067202
Rivervale,Others,2.5229741019214704,3.250336387518421,-0.7273622855969504
Ridout,Chinese,74.28571428571429,74.30281284039214,-0.017098554677843936
Ridout,Others,15.714285714285714,3.250336387518421,12.463949326767292
Ridout,Indians,10.0,9.0948933171013,0.9051066828986993
Redhill,Chinese,80.76923076923077,74.30281284039214,6.466417928838638
Redhill,Indians,8.265139116202946,9.0948933171013,-0.8297542008983552
Redhill,Malays,8.265139116202946,13.351957454988147,-5.086818338785202
Redhill,Others,2.7004909983633385,3.250336387518421,-0.5498453891550823
Queensway,Chinese,71.42857142857143,74.30281284039214,-2.874241411820705
Queensway,Others,14.285714285714285,3.250336387518421,11.035377898195865
Queensway,Indians,10.714285714285714,9.0948933171013,1.6193923971844129
Queensway,Malays,3.571428571428571,13.351957454988147,-9.780528883559576
Punggol Town Centre,Chinese,81.48648648648648,74.30281284039214,7.183673646094348
Punggol Town Centre,Malays,11.621621621621623,13.351957454988147,-1.7303358333665244
Punggol Town Centre,Indians,4.72972972972973,9.0948933171013,-4.365163587371571
Punggol Town Centre,Others,2.1621621621621623,3.250336387518421,-1.0881742253562585
Punggol Field,Chinese,78.47575057736721,74.30281284039214,4.172937736975072
Punggol Field,Malays,10.785219399538107,13.351957454988147,-2.56673805545004
Punggol Field,Indians,7.852193995381063,9.0948933171013,-1.242699321720238
Punggol Field,Others,2.886836027713626,3.250336387518421,-0.363500359804795
Potong Pasir,Chinese,81.5955766192733,74.30281284039214,7.292763778881167
Potong Pasir,Indians,11.137440758293838,9.0948933171013,2.0425474411925375
Potong Pasir,Malays,5.371248025276461,13.351957454988147,-7.980709429711686
Potong Pasir,Others,1.8957345971563981,3.250336387518421,-1.3546017903620227
Port,Chinese,85.71428571428571,74.30281284039214,11.411472873893572
Port,Indians,7.142857142857142,9.0948933171013,-1.9520361742441583
Port,Others,7.142857142857142,3.250336387518421,3.8925207553387215
People's Park,Chinese,94.73684210526315,74.30281284039214,20.434029264871015
People's Park,Indians,2.631578947368421,9.0948933171013,-6.463314369732879
People's Park,Others,2.631578947368421,3.250336387518421,-0.61875744015
Peng Siang,Chinese,68.00497976968565,74.30281284039214,-6.2978330707064885
Peng Siang,Malays,18.674136321195146,13.351957454988147,5.322178866206999
Peng Siang,Indians,10.613134142545908,9.0948933171013,1.5182408254446074
Peng Siang,Others,2.707749766573296,3.250336387518421,-0.5425866209451247
Pei Chun,Chinese,82.34295415959252,74.30281284039214,8.040141319200387
Pei Chun,Malays,8.573853989813243,13.351957454988147,-4.778103465174905
Pei Chun,Indians,6.196943972835315,9.0948933171013,-2.897949344265986
Pei Chun,Others,2.886247877758913,3.250336387518421,-0.3640885097595077
Pearl's Hill,Chinese,73.63304981773997,74.30281284039214,-0.6697630226521625
Pearl's Hill,Malays,15.91737545565006,13.351957454988147,2.5654180006619125
Pearl's Hill,Indians,8.262454434993925,9.0948933171013,-0.8324388821073754
Pearl's Hill,Others,2.187120291616039,3.250336387518421,-1.0632160959023818
Paterson,Chinese,75.0,74.30281284039214,0.6971871596078643
Paterson,Others,18.75,3.250336387518421,15.49966361248158
Paterson,Indians,6.25,9.0948933171013,-2.8448933171013007
Pasir Ris West,Chinese,67.96036333608588,74.30281284039214,-6.342449504306259
Pasir Ris West,Malays,19.51555188549408,13.351957454988147,6.163594430505933
Pasir Ris West,Indians,8.75309661436829,9.0948933171013,-0.34179670273301
Pasir Ris West,Others,3.770988164051748,3.250336387518421,0.5206517765333274
Pasir Ris Park,Chinese,75.16778523489933,74.30281284039214,0.8649723945071912
Pasir Ris Park,Malays,11.073825503355705,13.351957454988147,-2.2781319516324423
Pasir Ris Park,Indians,7.38255033557047,9.0948933171013,-1.7123429815308304
Pasir Ris Park,Others,6.375838926174497,3.250336387518421,3.125502538656076
Pasir Ris Drive,Chinese,60.72629455279085,74.30281284039214,-13.576518287601289
Pasir Ris Drive,Malays,26.933422999327504,13.351957454988147,13.581465544339357
Pasir Ris Drive,Indians,8.406186953597848,9.0948933171013,-0.6887063635034529
Pasir Ris Drive,Others,3.934095494283793,3.250336387518421,0.6837591067653723
Pasir Ris Central,Chinese,73.45511076564321,74.30281284039214,-0.8477020747489235
Pasir Ris Central,Malays,14.729887291099883,13.351957454988147,1.3779298361117363
Pasir Ris Central,Indians,8.083948698017878,9.0948933171013,-1.010944619083423
Pasir Ris Central,Others,3.731053245239021,3.250336387518421,0.4807168577206
Pasir Panjang 2,Chinese,80.34188034188034,74.30281284039214,6.039067501488205
Pasir Panjang 2,Others,10.541310541310542,3.250336387518421,7.2909741537921215
Pasir Panjang 2,Indians,6.837606837606838,9.0948933171013,-2.2572864794944625
Pasir Panjang 2,Malays,2.2792022792022792,13.351957454988147,-11.072755175785868
Pasir Panjang 1,Chinese,85.03740648379052,74.30281284039214,10.734593643398384
Pasir Panjang 1,Others,7.98004987531172,3.250336387518421,4.729713487793299
Pasir Panjang 1,Indians,5.985037406483791,9.0948933171013,-3.10985591061751
Pasir Panjang 1,Malays,0.997506234413965,13.351957454988147,-12.354451220574182
Oxley,Chinese,79.71014492753623,74.30281284039214,5.407332087144098
Oxley,Others,13.768115942028986,3.250336387518421,10.517779554510565
Oxley,Indians,5.072463768115942,9.0948933171013,-4.022429548985358
Oxley,Malays,1.4492753623188406,13.351957454988147,-11.902682092669307
Orange Grove,Chinese,65.97222222222221,74.30281284039214,-8.330590618169921
Orange Grove,Others,23.61111111111111,3.250336387518421,20.36077472359269
Orange Grove,Indians,9.027777777777777,9.0948933171013,-0.06711553932352388
Orange Grove,Malays,1.3888888888888888,13.351957454988147,-11.963068566099258
One Tree Hill,Chinese,69.1891891891892,74.30281284039214,-5.113623651202943
One Tree Hill,Others,18.37837837837838,3.250336387518421,15.128041990859959
One Tree Hill,Indians,11.351351351351353,9.0948933171013,2.256458034250052
One Tree Hill,Malays,1.0810810810810811,13.351957454988147,-12.270876373907067
One North,Chinese,66.12903225806451,74.30281284039214,-8.173780582327623
One North,Others,27.419354838709676,3.250336387518421,24.169018451191256
One North,Indians,6.451612903225806,9.0948933171013,-2.6432804138754946
Northshore,Chinese,82.75862068965517,74.30281284039214,8.455807849263039
Northshore,Indians,10.344827586206897,9.0948933171013,1.2499342691055961
Northshore,Others,6.896551724137931,3.250336387518421,3.64621533661951
Northland,Chinese,66.04146100691017,74.30281284039214,-8.261351833481967
Northland,Malays,19.842053307008882,13.351957454988147,6.490095852020735
Northland,Indians,10.496873971701218,9.0948933171013,1.4019806545999174
Northland,Others,3.61961171437973,3.250336387518421,0.36927532686130915
North Coast,Chinese,55.71526351813826,74.30281284039214,-18.587549322253878
North Coast,Malays,29.021218343600275,13.351957454988147,15.669260888612127
North Coast,Indians,13.347022587268995,9.0948933171013,4.2521292701676945
North Coast,Others,1.9164955509924708,3.250336387518421,-1.33384083652595
Newton Circus,Chinese,56.52173913043478,74.30281284039214,-17.781073709957354
Newton Circus,Others,30.434782608695656,3.250336387518421,27.184446221177236
Newton Circus,Indians,13.043478260869565,9.0948933171013,3.948584943768264
Nee Soon,Chinese,87.77777777777777,74.30281284039214,13.474964937385636
Nee Soon,Indians,5.555555555555555,9.0948933171013,-3.5393377615457453
Nee Soon,Malays,3.3333333333333335,13.351957454988147,-10.018624121654813
Nee Soon,Others,3.3333333333333335,3.250336387518421,0.08299694581491268
Nature Reserve,Chinese,82.42894056847545,74.30281284039214,8.126127728083318
Nature Reserve,Others,8.527131782945736,3.250336387518421,5.276795395427315
Nature Reserve,Indians,6.976744186046512,9.0948933171013,-2.118149131054789
Nature Reserve,Malays,2.0671834625323,13.351957454988147,-11.284773992455847
National University of S'pore,Chinese,88.88888888888889,74.30281284039214,14.58607604849675
National University of S'pore,Others,5.555555555555555,3.250336387518421,2.3052191680371346
National University of S'pore,Indians,2.7777777777777777,9.0948933171013,-6.317115539323523
National University of S'pore,Malays,2.7777777777777777,13.351957454988147,-10.57417967721037
Nassim,Chinese,78.29736211031175,74.30281284039214,3.9945492699196166
Nassim,Others,12.949640287769784,3.250336387518421,9.699303900251362
Nassim,Indians,7.673860911270983,9.0948933171013,-1.421032405830318
Nassim,Malays,1.079136690647482,13.351957454988147,-12.272820764340665
Mountbatten,Chinese,69.44172380019589,74.30281284039214,-4.861089040196248
Mountbatten,Indians,23.702252693437806,9.0948933171013,14.607359376336506
Mountbatten,Others,6.072477962781587,3.250336387518421,2.8221415752631662
Mountbatten,Malays,0.7835455435847208,13.351957454988147,-12.568411911403427
Mount Pleasant,Chinese,76.92307692307693,74.30281284039214,2.6202640826847983
Mount Pleasant,Others,13.846153846153847,3.250336387518421,10.595817458635427
Mount Pleasant,Indians,7.6923076923076925,9.0948933171013,-1.4025856247936082
Mount Pleasant,Malays,1.5384615384615385,13.351957454988147,-11.813495916526609
Mount Emily,Chinese,74.77477477477478,74.30281284039214,0.471961934382648
Mount Emily,Others,17.117117117117118,3.250336387518421,13.866780729598698
Mount Emily,Indians,6.306306306306306,9.0948933171013,-2.788587010794995
Mount Emily,Malays,1.8018018018018018,13.351957454988147,-11.550155653186346
Moulmein,Chinese,83.01886792452831,74.30281284039214,8.716055084136173
Moulmein,Others,9.080188679245282,3.250336387518421,5.829852291726861
Moulmein,Indians,6.9575471698113205,9.0948933171013,-2.13734614728998
Moulmein,Malays,0.9433962264150944,13.351957454988147,-12.408561228573053
Monk's Hill,Chinese,71.71717171717171,74.30281284039214,-2.5856411232204266
Monk's Hill,Others,15.151515151515152,3.250336387518421,11.901178763996732
Monk's Hill,Indians,12.121212121212121,9.0948933171013,3.0263188041108204
Monk's Hill,Malays,1.0101010101010102,13.351957454988147,-12.341856444887137
